problem name,setup time,solve time,run time,status,objective,primal residual,primal ratio,prim_normalized,dual residual,dual ratio,dual_normalized,duality gap,duality gap ratio,duality_gap_normalized,integral_sum,restart,iterations,task_id,restart_type,alpha,rho_is_vec,adaptive_rho_tolerance_greater,adaptive_rho_tolerance_less,rho_custom_condition,rho_custom_tolerance,adapt_rho_on_restart,custom_average_rest,beta,ini_rest_len,lambd,xi,vector_rho_in_averaged_KKT,halpern_scheme,alpha_adjustment_reflected_halpern,adaptive_rest,restart_necessary,restart_artificial,halpern_step_first_inner_iter,pid_controller,KP,KI,negate_K
neos-787933_MIPLIB,0.329980913,1.777323786,2.107304699,solved,3.0000022492984497,2.3636860406372534e-07,0.0,5.909215100056501e-08,2.8774878035875417e-08,0.01438743881093931,1.438743881093931e-08,2.216118074941271e-06,0.5540292060522748,5.540292071910585e-07,229.981741506911,5,250,38,reflected halpern,0.873196285374467,-1,55.77508444828117,66.3183402847645,-1,-1,1,-1,0.5231147385733192,50,0.3077281105185389,-1,-1,none,1,1,0.7181643747741039,0.3563048661676161,0,1,25.065514286832414,64.95962290917662,-1
neos-911970_MIPLIB,0.000636934,0.008221566,0.0088585,solved,23.259983490739963,8.441337602048987e-07,0.011409332014562663,1.1409332014289368e-08,1.4306500444102426e-08,0.007153250842578966,7.153250179380065e-09,-1.6818710086852207e-05,0.6932691620906856,6.932691620906855e-07,0.6983706888227907,6,300,38,reflected halpern,0.873196285374467,-1,55.77508444828117,66.3183402847645,-1,-1,1,-1,0.5231147385733192,50,0.3077281105185389,-1,-1,none,1,1,0.7181643747741039,0.3563048661676161,0,1,25.065514286832414,64.95962290917662,-1
neos-933966_MIPLIB,8.253951511,67.72390451,75.977856021,solved,317.996206656426,1.482363373549278e-06,0.05540652318353226,9.882422462724754e-08,0.0004377201856455449,0.43728290274280407,4.3728290274276415e-07,0.00014808005655009282,0.4642063285001556,4.6420632427639506e-07,1894.3721548245114,80,4025,38,reflected halpern,0.873196285374467,-1,55.77508444828117,66.3183402847645,-1,-1,1,-1,0.5231147385733192,50,0.3077281105185389,-1,-1,none,1,1,0.7181643747741039,0.3563048661676161,0,1,25.065514286832414,64.95962290917662,-1
neos-950242_MIPLIB,0.164939221,0.47086297,0.635802191,solved,1.0000000013259605,1.0709470918968123e-06,0.4371425179739456,5.354732592166413e-07,1.8429713362963006e-07,0.09214856680894415,9.214856680894417e-08,2.9769306353344405e-08,0.014884654110493542,1.488465316680397e-08,4.571499183138193,5,275,38,reflected halpern,0.873196285374467,-1,55.77508444828117,66.3183402847645,-1,-1,1,-1,0.5231147385733192,50,0.3077281105185389,-1,-1,none,1,1,0.7181643747741039,0.3563048661676161,0,1,25.065514286832414,64.95962290917662,-1
neos-960392_MIPLIB,0.109319519,18.351987824,18.461307342999998,solved,-238.0000000331423,1.8272292864718454e-07,0.00015304695379104942,1.864519680024422e-09,1.4608074491515697e-10,7.304024051712463e-05,7.30403724522436e-11,-1.029778218253341e-08,4.308291147692452e-05,4.3086954732658615e-11,99.33308109977482,170,8525,38,reflected halpern,0.873196285374467,-1,55.77508444828117,66.3183402847645,-1,-1,1,-1,0.5231147385733192,50,0.3077281105185389,-1,-1,none,1,1,0.7181643747741039,0.3563048661676161,0,1,25.065514286832414,64.95962290917662,-1
neos17_MIPLIB,0.000914086,0.08886355,0.089777636,solved,0.0006814602962910687,7.443479503977724e-07,0.3721739752072179,3.721739751965373e-07,1.0080044047349866e-06,0.7936105221766054,7.936105221705992e-07,7.788087384134051e-08,0.07782783726029767,7.782783726030142e-08,0.026940999229295902,66,3325,38,reflected halpern,0.873196285374467,-1,55.77508444828117,66.3183402847645,-1,-1,1,-1,0.5231147385733192,50,0.3077281105185389,-1,-1,none,1,1,0.7181643747741039,0.3563048661676161,0,1,25.065514286832414,64.95962290917662,-1
neos5_MIPLIB,0.000461023,10.149373627,10.149834649999999,solved,13.000005889715302,1.5110140643394957e-06,0.05841111064425652,1.6789029138196122e-07,8.329969534148773e-07,0.41649847670743867,4.1649847670743867e-07,1.3893336099357612e-05,0.9923807323386624,9.923807324655448e-07,63.182837218428325,23093,1154650,38,reflected halpern,0.873196285374467,-1,55.77508444828117,66.3183402847645,-1,-1,1,-1,0.5231147385733192,50,0.3077281105185389,-1,-1,none,1,1,0.7181643747741039,0.3563048661676161,0,1,25.065514286832414,64.95962290917662,-1
neos859080_MIPLIB,0.000227011,0.000471884,0.0006988949999999999,solved,1.0000000025270184,2.5270183723336004e-09,4.754963777818287e-08,1.2635091845703445e-09,9.688583268996354e-12,4.844291634498177e-06,4.844291634498177e-12,2.536705068223455e-09,0.0012683524214868501,1.2683525325091523e-09,8.41279341037872e-05,1,50,38,reflected halpern,0.873196285374467,-1,55.77508444828117,66.3183402847645,-1,-1,1,-1,0.5231147385733192,50,0.3077281105185389,-1,-1,none,1,1,0.7181643747741039,0.3563048661676161,0,1,25.065514286832414,64.95962290917662,-1
neos8_MIPLIB,0.163547482,54.042566182,54.206113664,solved,-3773.5101061781365,1.2365584366458293e-05,0.9781327696265779,9.78132769626578e-07,0.002536203452981633,0.938986818364617,9.389868186033375e-07,0.002078058504104758,0.5505502172991684,5.505502175309644e-07,527.214155003602,623,31175,38,reflected halpern,0.873196285374467,-1,55.77508444828117,66.3183402847645,-1,-1,1,-1,0.5231147385733192,50,0.3077281105185389,-1,-1,none,1,1,0.7181643747741039,0.3563048661676161,0,1,25.065514286832414,64.95962290917662,-1
nexp-150-20-8-5_MIPLIB,0.010016698,0.600915683,0.610932381,solved,18.226802714332067,2.2562960197292733e-06,0.09809982622940847,9.809982622940846e-08,1.3006921972825446e-06,0.14452133439173584,1.4452133436719693e-07,1.4940585834228341e-05,0.7770707418894353,7.770707411009793e-07,43.390140287132894,21,1075,38,reflected halpern,0.873196285374467,-1,55.77508444828117,66.3183402847645,-1,-1,1,-1,0.5231147385733192,50,0.3077281105185389,-1,-1,none,1,1,0.7181643747741039,0.3563048661676161,0,1,25.065514286832414,64.95962290917662,-1
ns1208400_MIPLIB,1.3810138969999999,25.50251008,26.883523977,solved,-6.45449230668629e-06,9.067402053853304e-08,0.01983067515248691,1.9830675152486904e-08,4.81646121139323e-06,0.4378601101291593,4.378601101266361e-07,-2.502697255636468e-08,0.0250268133777343,2.5026811021005483e-08,3792.644145139209,71,3575,38,reflected halpern,0.873196285374467,-1,55.77508444828117,66.3183402847645,-1,-1,1,-1,0.5231147385733192,50,0.3077281105185389,-1,-1,none,1,1,0.7181643747741039,0.3563048661676161,0,1,25.065514286832414,64.95962290917662,-1
ns1830653_MIPLIB,0.134595013,39.955277872,40.089872885000005,solved,6152.996825826402,3.176423784691139e-06,0.015770018306856967,1.8684845792211283e-08,0.0009200178847929693,0.9190987735902179,9.19098773332861e-07,-0.003405682453383463,0.5534095480839176,5.534095426168757e-07,166.84607657426443,637,31875,38,reflected halpern,0.873196285374467,-1,55.77508444828117,66.3183402847645,-1,-1,1,-1,0.5231147385733192,50,0.3077281105185389,-1,-1,none,1,1,0.7181643747741039,0.3563048661676161,0,1,25.065514286832414,64.95962290917662,-1
