problem name,setup time,solve time,run time,status,objective,primal residual,primal ratio,prim_normalized,dual residual,dual ratio,dual_normalized,duality gap,duality gap ratio,duality_gap_normalized,integral_sum,restart,iterations,task_id,restart_type,alpha,rho_is_vec,adaptive_rho_tolerance_greater,adaptive_rho_tolerance_less,rho_custom_condition,rho_custom_tolerance,adapt_rho_on_restart,custom_average_rest,beta,ini_rest_len,lambd,xi,vector_rho_in_averaged_KKT,halpern_scheme,alpha_adjustment_reflected_halpern,adaptive_rest,restart_necessary,restart_artificial,halpern_step_first_inner_iter,pid_controller,KP,KI,negate_K
AUG2DCQP_Maros_Meszaros,0.022116187,1.441048117,1.463164304,solved,6488037.006966116,1.0397068395946911e-05,0.0001557154871599583,1.5682796189673586e-07,1.8189079566965916e-05,0.2743615958491568,2.7436159584915677e-07,-2.0773785412311554,0.15073107521023701,1.5073107926474912e-07,121.74796084661251,34,1700,39,reflected halpern,1.2754739797179424,-1,43.14662414891187,47.82999822231643,-1,-1,1,-1,0.6368949146883314,50,0.09391860994364533,-1,-1,none,1,1,0.5253651286618276,0.22923978427822947,0,0,-1,-1,-1
AUG2DC_Maros_Meszaros,0.078349068,0.041749428,0.120098496,solved,1808266.932404484,5.313179678445579e-07,0.01493355750499778,1.493355750499778e-08,1.3388268271796733e-09,3.762991019112429e-05,3.7629910191124284e-11,-1.1331527410075068,0.30830879448364895,3.083087935967667e-07,0.012820695398095768,1,50,39,reflected halpern,1.2754739797179424,-1,43.14662414891187,47.82999822231643,-1,-1,1,-1,0.6368949146883314,50,0.09391860994364533,-1,-1,none,1,1,0.5253651286618276,0.22923978427822947,0,0,-1,-1,-1
AUG2DQP_Maros_Meszaros,0.018315581,1.348977287,1.367292868,solved,6227112.320281522,1.0612235826904308e-06,1.5827784237199858e-05,1.5932245604890704e-08,1.3634960904990553e-08,0.00020782296594658883,2.0782296594658882e-10,0.2973355296999216,0.02246381169585294,2.2463810288617528e-08,123.75877801752738,30,1525,39,reflected halpern,1.2754739797179424,-1,43.14662414891187,47.82999822231643,-1,-1,1,-1,0.6368949146883314,50,0.09391860994364533,-1,-1,none,1,1,0.5253651286618276,0.22923978427822947,0,0,-1,-1,-1
AUG2D_Maros_Meszaros,0.020796828,0.091014873,0.111811701,solved,1677511.1745487899,2.9319431016361364e-07,0.008160942491842814,8.160942491842812e-09,1.3470327075992827e-09,3.856761245780278e-05,3.8567612457802774e-11,-0.5783348376862705,0.17036789627084592,1.703678959964935e-07,0.009638858086686696,1,50,39,reflected halpern,1.2754739797179424,-1,43.14662414891187,47.82999822231643,-1,-1,1,-1,0.6368949146883314,50,0.09391860994364533,-1,-1,none,1,1,0.5253651286618276,0.22923978427822947,0,0,-1,-1,-1
AUG3DCQP_Maros_Meszaros,0.003357562,0.015769254,0.019126816,solved,-943.1379885965266,1.3754142983435358e-06,0.31909066951189463,3.190906695118946e-07,1.981549910268221e-06,0.4597117307128605,4.5971173071286045e-07,-0.0002282186746924708,0.03556699465468957,3.556699132377119e-08,0.7143633015959616,2,100,39,reflected halpern,1.2754739797179424,-1,43.14662414891187,47.82999822231643,-1,-1,1,-1,0.6368949146883314,50,0.09391860994364533,-1,-1,none,1,1,0.5253651286618276,0.22923978427822947,0,0,-1,-1,-1
AUG3DC_Maros_Meszaros,0.003206922,0.007196867,0.010403789,solved,-1165.2375610458407,1.5837124944795278e-09,0.0004188520490350077,4.188520490350077e-10,1.339033217639951e-09,0.0003541405456416212,3.5414054564162123e-10,1.5840953437873395e-06,0.0003433930443944192,3.433957553130139e-10,0.0011806715668224023,1,50,39,reflected halpern,1.2754739797179424,-1,43.14662414891187,47.82999822231643,-1,-1,1,-1,0.6368949146883314,50,0.09391860994364533,-1,-1,none,1,1,0.5253651286618276,0.22923978427822947,0,0,-1,-1,-1
AUG3DQP_Maros_Meszaros,0.04223647,0.015627024,0.057863494,solved,-661.2623283874586,2.240570719454255e-08,0.0050421366959303065,5.0421366959303064e-09,3.238374536164501e-07,0.07287574965693774,7.287574965693775e-08,1.3051908354100306e-07,2.6844887631964982e-05,2.684315741132421e-11,0.5181928158242608,2,100,39,reflected halpern,1.2754739797179424,-1,43.14662414891187,47.82999822231643,-1,-1,1,-1,0.6368949146883314,50,0.09391860994364533,-1,-1,none,1,1,0.5253651286618276,0.22923978427822947,0,0,-1,-1,-1
AUG3D_Maros_Meszaros,0.00316746,0.007175517,0.010342977,solved,-782.432273614738,1.773713176334013e-09,0.00044210119556468535,4.4210119556468534e-10,1.34712951904703e-09,0.00033577445265537033,3.3577445265537027e-10,1.917952204166795e-06,0.0005071055145829634,5.071082800019248e-10,0.0013131404801222796,1,50,39,reflected halpern,1.2754739797179424,-1,43.14662414891187,47.82999822231643,-1,-1,1,-1,0.6368949146883314,50,0.09391860994364533,-1,-1,none,1,1,0.5253651286618276,0.22923978427822947,0,0,-1,-1,-1
CONT-050_Maros_Meszaros,0.005319486,0.449264366,0.454583852,solved,-4.563851392625367,1.705858972991107e-06,0.37907962801964296,3.7907962807438273e-07,8.642149236889885e-10,0.0008630067135400962,8.630067137009401e-10,-3.7096939503527436e-06,0.3890236217737272,3.890236187808276e-07,0.6239415308023211,35,1775,39,reflected halpern,1.2754739797179424,-1,43.14662414891187,47.82999822231643,-1,-1,1,-1,0.6368949146883314,50,0.09391860994364533,-1,-1,none,1,1,0.5253651286618276,0.22923978427822947,0,0,-1,-1,-1
CONT-100_Maros_Meszaros,0.038880198,11.00520604,11.044086237999998,solved,-4.644399705252097,4.693003581885346e-07,0.10428895759718952,1.0428895761015321e-07,8.395682638712067e-10,0.000839274535736468,8.392745177506068e-10,1.814136972465974e-06,0.18768522248918207,1.8768523069473514e-07,10.664914736485231,172,8625,39,reflected halpern,1.2754739797179424,-1,43.14662414891187,47.82999822231643,-1,-1,1,-1,0.6368949146883314,50,0.09391860994364533,-1,-1,none,1,1,0.5253651286618276,0.22923978427822947,0,0,-1,-1,-1
CONT-101_Maros_Meszaros,0.098393402,15.484507446,15.582900848,solved,0.19552917718140705,6.510390759516275e-07,0.001049838426150946,6.24902076600262e-08,8.806659717633145e-11,8.798373183192507e-05,8.798373183192507e-11,2.4014785536818906e-06,0.9745173871835531,9.745173874088169e-07,6561.2003689013245,223,11175,39,reflected halpern,1.2754739797179424,-1,43.14662414891187,47.82999822231643,-1,-1,1,-1,0.6368949146883314,50,0.09391860994364533,-1,-1,none,1,1,0.5253651286618276,0.22923978427822947,0,0,-1,-1,-1
CVXQP1_L_Maros_Meszaros,1.400868131,52.070191538,53.471059669000006,solved,108704777.0141829,6.998269645727081e-06,0.1882289774890853,9.99752755225857e-07,0.007739057546966185,0.06346714231035484,6.346714225752457e-08,-22.959303229564775,0.10560390504015123,1.0560391792337215e-07,447.35594953414625,168,8400,39,reflected halpern,1.2754739797179424,-1,43.14662414891187,47.82999822231643,-1,-1,1,-1,0.6368949146883314,50,0.09391860994364533,-1,-1,none,1,1,0.5253651286618276,0.22923978427822947,0,0,-1,-1,-1
CVXQP1_M_Maros_Meszaros,0.00599469,0.131512731,0.137507421,solved,1087511.5545419639,6.439011063473256e-06,0.9198587218331781,9.198587218321516e-07,0.0004862270140165176,0.040744283184908414,4.0744283177284484e-08,-0.013070916291326284,0.006009556886908333,6.009550035875759e-09,7.128597724332397,12,625,39,reflected halpern,1.2754739797179424,-1,43.14662414891187,47.82999822231643,-1,-1,1,-1,0.6368949146883314,50,0.09391860994364533,-1,-1,none,1,1,0.5253651286618276,0.22923978427822947,0,0,-1,-1,-1
CVXQP1_S_Maros_Meszaros,0.000171111,0.002201365,0.0023724759999999997,solved,11590.717496574724,2.6524925324401887e-06,0.37892750437638867,3.78927504376806e-07,0.0008509451113144782,0.759012902550827,7.590129026436419e-07,-0.0008419206569669768,0.036317177886000813,3.631717835678551e-08,0.009925532156438422,8,425,39,reflected halpern,1.2754739797179424,-1,43.14662414891187,47.82999822231643,-1,-1,1,-1,0.6368949146883314,50,0.09391860994364533,-1,-1,none,1,1,0.5253651286618276,0.22923978427822947,0,0,-1,-1,-1
CVXQP2_L_Maros_Meszaros,0.855392017,8.272206024,9.127598041,solved,81842458.26015107,6.054662176221107e-06,0.8649517381166195,8.649517381164962e-07,6.960751203468258e-05,0.0005219334046402073,5.219334002940148e-10,-0.0026807686271342643,1.638605102312615e-05,1.6377615407099797e-11,110.90140791056417,33,1650,39,reflected halpern,1.2754739797179424,-1,43.14662414891187,47.82999822231643,-1,-1,1,-1,0.6368949146883314,50,0.09391860994364533,-1,-1,none,1,1,0.5253651286618276,0.22923978427822947,0,0,-1,-1,-1
CVXQP2_M_Maros_Meszaros,0.003933136,0.019665321,0.023598457,solved,820155.430282952,3.6776095662963433e-06,0.5253727947039448,5.25372794704306e-07,9.86873119352212e-05,0.008783246728065852,8.783246706755506e-09,-0.0007886774837970734,0.00048080706130164755,4.808094743311663e-10,1.0377069618081083,3,175,39,reflected halpern,1.2754739797179424,-1,43.14662414891187,47.82999822231643,-1,-1,1,-1,0.6368949146883314,50,0.09391860994364533,-1,-1,none,1,1,0.5253651286618276,0.22923978427822947,0,0,-1,-1,-1
CVXQP2_S_Maros_Meszaros,0.000137151,0.000347762,0.000484913,solved,8120.940479968664,1.2450216137444721e-08,0.000944889688297231,1.7786023053105206e-09,2.4171390260828038e-05,0.024104147804175056,2.4104147884706246e-08,-1.129508382291533e-05,0.0006953867262168533,6.953867262168534e-10,0.003905304736310087,1,75,39,reflected halpern,1.2754739797179424,-1,43.14662414891187,47.82999822231643,-1,-1,1,-1,0.6368949146883314,50,0.09391860994364533,-1,-1,none,1,1,0.5253651286618276,0.22923978427822947,0,0,-1,-1,-1
CVXQP3_L_Maros_Meszaros,1.778661546,84.884779711,86.66344125699999,solved,115711032.47000441,6.93859729104907e-06,0.9912278709939377,9.912278709445334e-07,0.009565254231084966,0.0789708511582229,7.897085115605661e-08,-72.05685096750953,0.31136535824449557,3.113654190183278e-07,97.94368247408558,240,12000,39,reflected halpern,1.2754739797179424,-1,43.14662414891187,47.82999822231643,-1,-1,1,-1,0.6368949146883314,50,0.09391860994364533,-1,-1,none,1,1,0.5253651286618276,0.22923978427822947,0,0,-1,-1,-1
CVXQP3_M_Maros_Meszaros,0.006616363,0.479684391,0.486300754,solved,1362828.7028893752,5.32068541565988e-07,0.0726971716548469,7.600979146297538e-08,0.008258332203936902,0.6831670621142514,6.83167062115427e-07,-0.05290418164804578,0.019409682864957138,1.9409688502795637e-08,3.096865959154735,60,3000,39,reflected halpern,1.2754739797179424,-1,43.14662414891187,47.82999822231643,-1,-1,1,-1,0.6368949146883314,50,0.09391860994364533,-1,-1,none,1,1,0.5253651286618276,0.22923978427822947,0,0,-1,-1,-1
CVXQP3_S_Maros_Meszaros,0.000198071,0.000602204,0.0008002749999999999,solved,11943.43105783081,5.7154576568689595e-06,0.8164939437645373,8.164939437618219e-07,0.0005429047784808032,0.48656111364899396,4.865611135693554e-07,-0.001562199839099776,0.0653972189008057,6.539721844392368e-08,0.0041649071167590675,2,100,39,reflected halpern,1.2754739797179424,-1,43.14662414891187,47.82999822231643,-1,-1,1,-1,0.6368949146883314,50,0.09391860994364533,-1,-1,none,1,1,0.5253651286618276,0.22923978427822947,0,0,-1,-1,-1
DPKLO1_Maros_Meszaros,0.000237811,0.000541584,0.000779395,solved,0.37009621752181326,6.524692980467277e-08,0.0017383502486469674,1.738350063808463e-09,8.613375387015631e-08,0.06373403932964959,6.373403930231955e-08,9.837812046109562e-07,0.5653289740454245,5.653289744282177e-07,0.051441182623657815,1,50,39,reflected halpern,1.2754739797179424,-1,43.14662414891187,47.82999822231643,-1,-1,1,-1,0.6368949146883314,50,0.09391860994364533,-1,-1,none,1,1,0.5253651286618276,0.22923978427822947,0,0,-1,-1,-1
DTOC3_Maros_Meszaros,0.007957283,0.207739758,0.215697041,solved,235.2622660864945,3.1691644863940382e-09,0.00018924342169108273,1.8924342169108274e-10,5.680881112746228e-13,5.645323483916392e-07,5.645323483916391e-13,-0.00021497689698435352,0.4559185905313387,4.5591858812029163e-07,6.11551494667247,7,350,39,reflected halpern,1.2754739797179424,-1,43.14662414891187,47.82999822231643,-1,-1,1,-1,0.6368949146883314,50,0.09391860994364533,-1,-1,none,1,1,0.5253651286618276,0.22923978427822947,0,0,-1,-1,-1
DUAL1_Maros_Meszaros,0.000252872,0.000832455,0.001085327,solved,0.035012966009598086,4.2172907670453484e-09,0.0012474421083259685,2.1086453816860925e-09,1.1735761827320929e-07,0.10780362336564185,1.078036250265674e-07,6.908460047777565e-08,0.06661664773476576,6.661664792211406e-08,0.018941790324425434,1,50,39,reflected halpern,1.2754739797179424,-1,43.14662414891187,47.82999822231643,-1,-1,1,-1,0.6368949146883314,50,0.09391860994364533,-1,-1,none,1,1,0.5253651286618276,0.22923978427822947,0,0,-1,-1,-1
DUAL2_Maros_Meszaros,0.000323232,0.001063947,0.001387179,solved,0.03373367619184714,1.7181937387498017e-09,0.0008590972370550458,8.590968686368535e-10,8.551818046359723e-08,0.07975798710643339,7.97579868696814e-08,7.743254176045822e-08,0.07474206100340487,7.474206074219089e-08,0.030061339669253655,1,50,39,reflected halpern,1.2754739797179424,-1,43.14662414891187,47.82999822231643,-1,-1,1,-1,0.6368949146883314,50,0.09391860994364533,-1,-1,none,1,1,0.5253651286618276,0.22923978427822947,0,0,-1,-1,-1
DUAL3_Maros_Meszaros,0.000407533,0.001404729,0.001812262,solved,0.1357558362079,6.146292660025998e-09,0.003073146327327843,3.073146327327843e-09,2.2753850918425693e-07,0.1863409485932421,1.8634094801128622e-07,2.1341679032338412e-07,0.18625226975807765,1.862522698065231e-07,0.08840708756774296,1,50,39,reflected halpern,1.2754739797179424,-1,43.14662414891187,47.82999822231643,-1,-1,1,-1,0.6368949146883314,50,0.09391860994364533,-1,-1,none,1,1,0.5253651286618276,0.22923978427822947,0,0,-1,-1,-1
DUAL4_Maros_Meszaros,0.000206342,0.000651394,0.000857736,solved,0.746090827428188,6.173375399307636e-08,0.0251814673216176,3.086687696978443e-08,2.766849389944605e-07,0.1258401995915205,1.2584020011206638e-07,2.111747851030188e-07,0.11484876715977818,1.1484876703901779e-07,0.026323909841239456,1,50,39,reflected halpern,1.2754739797179424,-1,43.14662414891187,47.82999822231643,-1,-1,1,-1,0.6368949146883314,50,0.09391860994364533,-1,-1,none,1,1,0.5253651286618276,0.22923978427822947,0,0,-1,-1,-1
DUALC1_Maros_Meszaros,0.000131461,0.00462676,0.004758221,solved,6155.206621484249,1.2376726850070172e-08,6.105933326370496e-06,6.1059333263704964e-12,0.2467839169517826,0.07323918960481125,7.323918960119216e-08,0.004323018453931082,0.4184561568789251,4.184561566313179e-07,0.8836799388961436,14,700,39,reflected halpern,1.2754739797179424,-1,43.14662414891187,47.82999822231643,-1,-1,1,-1,0.6368949146883314,50,0.09391860994364533,-1,-1,none,1,1,0.5253651286618276,0.22923978427822947,0,0,-1,-1,-1
DUALC2_Maros_Meszaros,0.00013141,0.00164246,0.00177387,solved,3551.3114210763124,1.6144107354559918e-08,4.659617612078597e-06,7.237087025241632e-12,0.0074792132947999026,0.02835013212192986,2.8350132112447053e-08,-0.001431395862414625,0.3028247325127486,3.0282473187304386e-07,0.3339399523270409,5,275,39,reflected halpern,1.2754739797179424,-1,43.14662414891187,47.82999822231643,-1,-1,1,-1,0.6368949146883314,50,0.09391860994364533,-1,-1,none,1,1,0.5253651286618276,0.22923978427822947,0,0,-1,-1,-1
DUALC5_Maros_Meszaros,0.000242321,0.000601394,0.000843715,solved,427.2323132287468,3.542607445958433e-08,4.331824910628921e-05,5.894521541625549e-11,3.1717560038309495e-06,0.0017818343204249647,1.7818342791312414e-09,-1.6643495489686244e-05,0.0360979203063562,3.609792007013296e-08,0.48131556878744125,1,75,39,reflected halpern,1.2754739797179424,-1,43.14662414891187,47.82999822231643,-1,-1,1,-1,0.6368949146883314,50,0.09391860994364533,-1,-1,none,1,1,0.5253651286618276,0.22923978427822947,0,0,-1,-1,-1
DUALC8_Maros_Meszaros,0.000236011,0.001066437,0.0013024479999999999,solved,18309.35528308629,3.0321538203843975e-08,1.5119273956817295e-05,1.5119273956817284e-11,0.010200111492801164,0.0734677640265086,7.346776286667259e-08,0.006519697276938866,0.19630318046269157,1.963031755766329e-07,0.6300862560981255,1,75,39,reflected halpern,1.2754739797179424,-1,43.14662414891187,47.82999822231643,-1,-1,1,-1,0.6368949146883314,50,0.09391860994364533,-1,-1,none,1,1,0.5253651286618276,0.22923978427822947,0,0,-1,-1,-1
EXDATA_Maros_Meszaros,0.356251277,6.707235067,7.063486344,solved,-141.8434294169962,1.2244061714739018e-05,0.4925857614557952,5.830502112550628e-07,2.648344611141593e-06,0.535763760110258,5.357637708859175e-07,-9.55822998344642e-05,0.39116275811474854,3.9116276898798066e-07,300.3489875767169,23,1150,39,reflected halpern,1.2754739797179424,-1,43.14662414891187,47.82999822231643,-1,-1,1,-1,0.6368949146883314,50,0.09391860994364533,-1,-1,none,1,1,0.5253651286618276,0.22923978427822947,0,0,-1,-1,-1
GENHS28_Maros_Meszaros,5.0981e-05,3.279e-05,8.377100000000001e-05,solved,0.9271736960999127,1.3897433450027083e-09,0.0006948716042177621,6.948716720185075e-10,3.5902620876271385e-09,0.001457928168657956,1.4579281686579558e-09,6.971083266194e-09,0.0024422686899443716,2.4422686899443715e-09,2.458744195501228e-05,1,50,39,reflected halpern,1.2754739797179424,-1,43.14662414891187,47.82999822231643,-1,-1,1,-1,0.6368949146883314,50,0.09391860994364533,-1,-1,none,1,1,0.5253651286618276,0.22923978427822947,0,0,-1,-1,-1
GOULDQP2_Maros_Meszaros,0.000362882,0.056614603,0.056977485,solved,0.0001842706768271714,3.362634615200477e-05,0.9825800928325433,9.82580061421719e-07,3.697312164659926e-10,0.00036969371308401554,3.696937130840155e-10,-3.3617897852826484e-07,0.3360550153716021,3.360550153833613e-07,0.007725555138082829,43,2175,39,reflected halpern,1.2754739797179424,-1,43.14662414891187,47.82999822231643,-1,-1,1,-1,0.6368949146883314,50,0.09391860994364533,-1,-1,none,1,1,0.5253651286618276,0.22923978427822947,0,0,-1,-1,-1
GOULDQP3_Maros_Meszaros,0.000433543,0.001288038,0.001721581,solved,-29647.837216027077,4.022339350484572e-09,9.993128810998864e-05,1.1722179098256522e-10,1.631459897021014e-08,0.00047672166095577166,4.767214250919758e-10,9.870644577492093e-07,1.661019647639594e-05,1.6611091695094623e-11,3.8993547371690994e-05,1,50,39,reflected halpern,1.2754739797179424,-1,43.14662414891187,47.82999822231643,-1,-1,1,-1,0.6368949146883314,50,0.09391860994364533,-1,-1,none,1,1,0.5253651286618276,0.22923978427822947,0,0,-1,-1,-1
HS118_Maros_Meszaros,0.000119751,0.000467323,0.000587074,solved,664.8204396149022,1.8258021423633863e-06,0.018077248990159996,1.8077248934290953e-08,5.113051284588721e-08,0.015486586115032267,1.5486586155384447e-08,-1.5084033293533137e-06,0.0022582888142510258,2.258288644046088e-09,0.0016717723581367702,13,675,39,reflected halpern,1.2754739797179424,-1,43.14662414891187,47.82999822231643,-1,-1,1,-1,0.6368949146883314,50,0.09391860994364533,-1,-1,none,1,1,0.5253651286618276,0.22923978427822947,0,0,-1,-1,-1
HS21_Maros_Meszaros,2.001e-05,1.932e-05,3.9330000000000005e-05,solved,0.039999969514121624,7.621471044541431e-07,0.036292732444186876,3.629273242960786e-08,1.874919494353522e-08,0.01802807232826909,1.8028072325323154e-08,7.012517330706736e-09,0.0064930719562249556,6.493071969074759e-09,0.0002051078663164993,1,75,39,reflected halpern,1.2754739797179424,-1,43.14662414891187,47.82999822231643,-1,-1,1,-1,0.6368949146883314,50,0.09391860994364533,-1,-1,none,1,1,0.5253651286618276,0.22923978427822947,0,0,-1,-1,-1
HS268_Maros_Meszaros,2.149e-05,9.4401e-05,0.000115891,solved,-14462.999794075087,2.9937461788616806e-14,0.0,9.159740891662462e-16,0.005304829026330345,0.15511649546240905,1.551164954042617e-07,-0.026615756172583622,0.9201016715746005,9.201016711283253e-07,0.0007171440334465341,5,250,39,reflected halpern,1.2754739797179424,-1,43.14662414891187,47.82999822231643,-1,-1,1,-1,0.6368949146883314,50,0.09391860994364533,-1,-1,none,1,1,0.5253651286618276,0.22923978427822947,0,0,-1,-1,-1
HS35MOD_Maros_Meszaros,1.247e-05,1.507e-05,2.7539999999999997e-05,solved,-8.750000000693984,6.93985105987867e-10,0.00017349627287476554,1.734962764678709e-10,7.3020380852994996e-09,0.000811337564912012,8.113375649120119e-10,4.96574115365242e-09,0.0002758744960243479,2.7587450847373967e-10,3.238099454607747e-06,1,50,39,reflected halpern,1.2754739797179424,-1,43.14662414891187,47.82999822231643,-1,-1,1,-1,0.6368949146883314,50,0.09391860994364533,-1,-1,none,1,1,0.5253651286618276,0.22923978427822947,0,0,-1,-1,-1
HS35_Maros_Meszaros,1.313e-05,1.487e-05,2.8e-05,solved,-8.888888888869706,8.632117123050005e-11,0.0,2.158029280762501e-11,1.7898321713616383e-11,1.988705496576889e-06,1.9887024126240427e-12,1.770514761034759e-12,9.78726302463712e-08,9.775848373878824e-14,1.8073184682337232e-08,1,50,39,reflected halpern,1.2754739797179424,-1,43.14662414891187,47.82999822231643,-1,-1,1,-1,0.6368949146883314,50,0.09391860994364533,-1,-1,none,1,1,0.5253651286618276,0.22923978427822947,0,0,-1,-1,-1
HS51_Maros_Meszaros,2.428e-05,1.903e-05,4.3310000000000004e-05,solved,-6.000000000000001,6.000127132139516e-09,0.0012000254997511877,1.2000254249878421e-09,2.089465737631865e-08,0.0041789315308863855,4.1789314738175096e-09,2.7803403478299667e-08,0.0021387234224548315,2.1387233423275053e-09,2.542448918411035e-05,1,50,39,reflected halpern,1.2754739797179424,-1,43.14662414891187,47.82999822231643,-1,-1,1,-1,0.6368949146883314,50,0.09391860994364533,-1,-1,none,1,1,0.5253651286618276,0.22923978427822947,0,0,-1,-1,-1
HS52_Maros_Meszaros,2.503e-05,1.845e-05,4.348e-05,solved,-0.6733524354511747,7.145616255768474e-12,4.714188947881006e-06,4.714215639479821e-12,3.233602123646081e-11,6.467981705782223e-06,6.467204247292162e-12,6.803184170798909e-11,2.89904475411394e-05,2.8990369665822152e-11,1.0936727222957363e-07,1,50,39,reflected halpern,1.2754739797179424,-1,43.14662414891187,47.82999822231643,-1,-1,1,-1,0.6368949146883314,50,0.09391860994364533,-1,-1,none,1,1,0.5253651286618276,0.22923978427822947,0,0,-1,-1,-1
HS53_Maros_Meszaros,1.4851e-05,1.073e-05,2.5581e-05,solved,-1.9069741385203005,3.5527750360094117e-07,0.2010122391617069,2.0101223914038972e-07,4.239780161608801e-06,0.8479560322349756,8.479560323217601e-07,2.8387329139679874e-06,0.589688422726702,5.896884226137225e-07,1.523950725490561e-08,0,25,39,reflected halpern,1.2754739797179424,-1,43.14662414891187,47.82999822231643,-1,-1,1,-1,0.6368949146883314,50,0.09391860994364533,-1,-1,none,1,1,0.5253651286618276,0.22923978427822947,0,0,-1,-1,-1
HS76_Maros_Meszaros,1.527e-05,1.848e-05,3.375e-05,solved,-4.681817614451218,4.0779076613981343e-07,0.05023295660230113,6.79651242758796e-08,3.160869573903304e-07,0.07902173938811874,7.90217393475826e-08,3.0576746839733224e-07,0.037791487279791994,3.779148719022242e-08,1.7032567938730025e-06,1,50,39,reflected halpern,1.2754739797179424,-1,43.14662414891187,47.82999822231643,-1,-1,1,-1,0.6368949146883314,50,0.09391860994364533,-1,-1,none,1,1,0.5253651286618276,0.22923978427822947,0,0,-1,-1,-1
HUES-MOD_Maros_Meszaros,0.003755715,0.568679366,0.5724350810000001,solved,34824406.58334358,0.0003780454452453341,0.03968613826943297,3.968613826943297e-08,1.8192039246203717e-07,0.06262370853218571,6.262370853218571e-08,-59.775211066007614,0.8582365728146243,8.58236575595934e-07,93.0656482704377,38,1925,39,reflected halpern,1.2754739797179424,-1,43.14662414891187,47.82999822231643,-1,-1,1,-1,0.6368949146883314,50,0.09391860994364533,-1,-1,none,1,1,0.5253651286618276,0.22923978427822947,0,0,-1,-1,-1
HUESTIS_Maros_Meszaros,0.003782235,4.442662528,4.446444763,solved,348243943746.2373,0.00045861539229008486,0.04814415257927794,4.814415256734341e-08,7.415374318367e-05,0.0038924299758352383,3.892429884574505e-09,-695999.6610107423,0.9992980198797115,9.99298017951793e-07,142.61964740466283,296,14825,39,reflected halpern,1.2754739797179424,-1,43.14662414891187,47.82999822231643,-1,-1,1,-1,0.6368949146883314,50,0.09391860994364533,-1,-1,none,1,1,0.5253651286618276,0.22923978427822947,0,0,-1,-1,-1
KSIP_Maros_Meszaros,0.001053547,0.585166415,0.586219962,solved,0.5757966427202088,1.2540294000995544e-06,0.674719852673287,6.74719852673287e-07,1.8687368168457397e-06,0.8573700993833523,8.573700993833522e-07,1.204020365186409e-06,0.727528761342115,7.275287618117115e-07,0.3479070739497996,195,9750,39,reflected halpern,1.2754739797179424,-1,43.14662414891187,47.82999822231643,-1,-1,1,-1,0.6368949146883314,50,0.09391860994364533,-1,-1,none,1,1,0.5253651286618276,0.22923978427822947,0,0,-1,-1,-1
LASER_Maros_Meszaros,0.000704485,0.005668817,0.006373302,solved,2409600.833493814,2.2744578941745002e-05,0.06395640564522448,6.395640564443875e-08,3.498894667676819e-06,0.004451520625889037,4.451520621809162e-09,-0.5231518447399139,0.10855567552097513,1.085556728154418e-07,0.3348832404238811,2,125,39,reflected halpern,1.2754739797179424,-1,43.14662414891187,47.82999822231643,-1,-1,1,-1,0.6368949146883314,50,0.09391860994364533,-1,-1,none,1,1,0.5253651286618276,0.22923978427822947,0,0,-1,-1,-1
LISWET10_Maros_Meszaros,0.005870169,24.885414254,24.891284423000002,solved,-2500.9480493323017,2.097504565966597e-06,0.9997241628651037,9.997241629386655e-07,1.4045370063029613e-07,0.06688367007252283,6.688367006685626e-08,-0.00022510593143319966,0.04499512841213753,4.499512624736616e-08,0.48245878389721064,1021,51075,39,reflected halpern,1.2754739797179424,-1,43.14662414891187,47.82999822231643,-1,-1,1,-1,0.6368949146883314,50,0.09391860994364533,-1,-1,none,1,1,0.5253651286618276,0.22923978427822947,0,0,-1,-1,-1
LISWET11_Maros_Meszaros,0.009302281,29.427782845,29.437085126,solved,-2500.750618189786,2.0977225869642897e-06,0.999828075047343,9.998280750451255e-07,1.228939945309208e-07,0.05852317932618577,5.852317923107585e-08,-0.0004499473034830771,0.08994447775474657,8.994447431241182e-08,1.4859025290375243,1203,60150,39,reflected halpern,1.2754739797179424,-1,43.14662414891187,47.82999822231643,-1,-1,1,-1,0.6368949146883314,50,0.09391860994364533,-1,-1,none,1,1,0.5253651286618276,0.22923978427822947,0,0,-1,-1,-1
LISWET2_Maros_Meszaros,0.008495706,28.937515282,28.946010988,solved,-1666.992499871941,1.9952038368312636e-06,0.9999863208243854,9.99986320889095e-07,1.0535879351897216e-07,0.050197147809229445,5.01971478007395e-08,-0.000185762848493509,0.05570125783947216,5.5701257683317734e-08,1.2797791760129091,1182,59100,39,reflected halpern,1.2754739797179424,-1,43.14662414891187,47.82999822231643,-1,-1,1,-1,0.6368949146883314,50,0.09391860994364533,-1,-1,none,1,1,0.5253651286618276,0.22923978427822947,0,0,-1,-1,-1
LISWET3_Maros_Meszaros,0.007849791,28.665809681,28.673659472,solved,-1000.2592199830065,1.9948545452703872e-06,0.9998651242808453,9.998651242516925e-07,1.0631848509770799e-07,0.050664038646233825,5.066403864556015e-08,-0.00018413923133331822,0.09199977403257072,9.199977606861971e-08,0.6779990542463533,1169,58475,39,reflected halpern,1.2754739797179424,-1,43.14662414891187,47.82999822231643,-1,-1,1,-1,0.6368949146883314,50,0.09391860994364533,-1,-1,none,1,1,0.5253651286618276,0.22923978427822947,0,0,-1,-1,-1
