problem name,setup time,solve time,run time,status,primal residual,primal ratio,prim_normalized,dual residual,dual ratio,dual_normalized,duality gap,duality gap ratio,duality_gap_normalized,integral_sum,restart,iterations,task_id,restart_type,alpha,rho_is_vec,adaptive_rho_tolerance_greater,adaptive_rho_tolerance_less,rho_custom_condition,rho_custom_tolerance,adapt_rho_on_restart,custom_average_rest,beta,ini_rest_len,lambd,xi,vector_rho_in_averaged_KKT,halpern_scheme,alpha_adjustment_reflected_halpern,adaptive_rest,restart_necessary,restart_artificial,halpern_step_first_inner_iter,pid_controller,KP,KI,negate_K
CONT-101_Maros_Meszaros,0.04609549,15.502228407,15.548323897000001,solved,6.510390759516275e-07,0.001049838426150946,6.24902076600262e-08,8.806659717633145e-11,8.798373183192507e-05,8.798373183192507e-11,2.4014785536818906e-06,0.9745173871835531,9.745173874088169e-07,6621.285384939685,223,11175,22,averaged,0.7109781602425503,-1,56.81645300437299,64.96781058090257,-1,-1,1,1,0.32864578973915404,50,-1,6.387299399605147,1,-1,-1,1,0.3099333763679769,0.3032595837651603,-1,0,-1,-1,-1
CVXQP1_L_Maros_Meszaros,1.213354632,49.641529537,50.854884168999995,solved,6.998269645727081e-06,0.1882289774890853,9.99752755225857e-07,0.007739057546966185,0.06346714231035484,6.346714225752457e-08,-22.959303229564775,0.10560390504015123,1.0560391792337215e-07,407.05371534077585,168,8400,22,averaged,0.7109781602425503,-1,56.81645300437299,64.96781058090257,-1,-1,1,1,0.32864578973915404,50,-1,6.387299399605147,1,-1,-1,1,0.3099333763679769,0.3032595837651603,-1,0,-1,-1,-1
CVXQP1_M_Maros_Meszaros,0.005464157,0.116351316,0.121815473,solved,6.439011063473256e-06,0.9198587218331781,9.198587218321516e-07,0.0004862270140165176,0.040744283184908414,4.0744283177284484e-08,-0.013070916291326284,0.006009556886908333,6.009550035875759e-09,5.671036319195897,12,625,22,averaged,0.7109781602425503,-1,56.81645300437299,64.96781058090257,-1,-1,1,1,0.32864578973915404,50,-1,6.387299399605147,1,-1,-1,1,0.3099333763679769,0.3032595837651603,-1,0,-1,-1,-1
CVXQP1_S_Maros_Meszaros,0.000193471,0.002196764,0.002390235,solved,2.6524925324401887e-06,0.37892750437638867,3.78927504376806e-07,0.0008509451113144782,0.759012902550827,7.590129026436419e-07,-0.0008419206569669768,0.036317177886000813,3.631717835678551e-08,0.010216891256742648,8,425,22,averaged,0.7109781602425503,-1,56.81645300437299,64.96781058090257,-1,-1,1,1,0.32864578973915404,50,-1,6.387299399605147,1,-1,-1,1,0.3099333763679769,0.3032595837651603,-1,0,-1,-1,-1
CVXQP2_L_Maros_Meszaros,0.826054731,7.706970256,8.533024987,solved,6.054662176221107e-06,0.8649517381166195,8.649517381164962e-07,6.960751203468258e-05,0.0005219334046402073,5.219334002940148e-10,-0.0026807686271342643,1.638605102312615e-05,1.6377615407099797e-11,103.83041814553727,33,1650,22,averaged,0.7109781602425503,-1,56.81645300437299,64.96781058090257,-1,-1,1,1,0.32864578973915404,50,-1,6.387299399605147,1,-1,-1,1,0.3099333763679769,0.3032595837651603,-1,0,-1,-1,-1
CVXQP2_M_Maros_Meszaros,0.004137198,0.019910841,0.024048039,solved,3.6776095662963433e-06,0.5253727947039448,5.25372794704306e-07,9.86873119352212e-05,0.008783246728065852,8.783246706755506e-09,-0.0007886774837970734,0.00048080706130164755,4.808094743311663e-10,1.0501270987289357,3,175,22,averaged,0.7109781602425503,-1,56.81645300437299,64.96781058090257,-1,-1,1,1,0.32864578973915404,50,-1,6.387299399605147,1,-1,-1,1,0.3099333763679769,0.3032595837651603,-1,0,-1,-1,-1
CVXQP2_S_Maros_Meszaros,0.000194451,0.000354923,0.000549374,solved,1.2450216137444721e-08,0.000944889688297231,1.7786023053105206e-09,2.4171390260828038e-05,0.024104147804175056,2.4104147884706246e-08,-1.129508382291533e-05,0.0006953867262168533,6.953867262168534e-10,0.004026927061207778,1,75,22,averaged,0.7109781602425503,-1,56.81645300437299,64.96781058090257,-1,-1,1,1,0.32864578973915404,50,-1,6.387299399605147,1,-1,-1,1,0.3099333763679769,0.3032595837651603,-1,0,-1,-1,-1
CVXQP3_L_Maros_Meszaros,1.5848622890000001,80.039779744,81.624642033,solved,6.93859729104907e-06,0.9912278709939377,9.912278709445334e-07,0.009565254231084966,0.0789708511582229,7.897085115605661e-08,-72.05685096750953,0.31136535824449557,3.113654190183278e-07,89.80275874928513,240,12000,22,averaged,0.7109781602425503,-1,56.81645300437299,64.96781058090257,-1,-1,1,1,0.32864578973915404,50,-1,6.387299399605147,1,-1,-1,1,0.3099333763679769,0.3032595837651603,-1,0,-1,-1,-1
CVXQP3_M_Maros_Meszaros,0.006567963,0.48088501,0.487452973,solved,5.32068541565988e-07,0.0726971716548469,7.600979146297538e-08,0.008258332203936902,0.6831670621142514,6.83167062115427e-07,-0.05290418164804578,0.019409682864957138,1.9409688502795637e-08,2.445526005222405,60,3000,22,averaged,0.7109781602425503,-1,56.81645300437299,64.96781058090257,-1,-1,1,1,0.32864578973915404,50,-1,6.387299399605147,1,-1,-1,1,0.3099333763679769,0.3032595837651603,-1,0,-1,-1,-1
CVXQP3_S_Maros_Meszaros,0.000207691,0.000616054,0.000823745,solved,5.7154576568689595e-06,0.8164939437645373,8.164939437618219e-07,0.0005429047784808032,0.48656111364899396,4.865611135693554e-07,-0.001562199839099776,0.0653972189008057,6.539721844392368e-08,0.004254416765285874,2,100,22,averaged,0.7109781602425503,-1,56.81645300437299,64.96781058090257,-1,-1,1,1,0.32864578973915404,50,-1,6.387299399605147,1,-1,-1,1,0.3099333763679769,0.3032595837651603,-1,0,-1,-1,-1
DPKLO1_Maros_Meszaros,0.000267111,0.000548124,0.000815235,solved,6.524692980467277e-08,0.0017383502486469674,1.738350063808463e-09,8.613375387015631e-08,0.06373403932964959,6.373403930231955e-08,9.837812046109562e-07,0.5653289740454245,5.653289744282177e-07,0.0514355287189346,1,50,22,averaged,0.7109781602425503,-1,56.81645300437299,64.96781058090257,-1,-1,1,1,0.32864578973915404,50,-1,6.387299399605147,1,-1,-1,1,0.3099333763679769,0.3032595837651603,-1,0,-1,-1,-1
DTOC3_Maros_Meszaros,0.008201725,0.208596214,0.216797939,solved,3.1691644863940382e-09,0.00018924342169108273,1.8924342169108274e-10,5.680881112746228e-13,5.645323483916392e-07,5.645323483916391e-13,-0.00021497689698435352,0.4559185905313387,4.5591858812029163e-07,6.123169221189225,7,350,22,averaged,0.7109781602425503,-1,56.81645300437299,64.96781058090257,-1,-1,1,1,0.32864578973915404,50,-1,6.387299399605147,1,-1,-1,1,0.3099333763679769,0.3032595837651603,-1,0,-1,-1,-1
DUAL1_Maros_Meszaros,0.000362032,0.000836626,0.001198658,solved,4.2172907670453484e-09,0.0012474421083259685,2.1086453816860925e-09,1.1735761827320929e-07,0.10780362336564185,1.078036250265674e-07,6.908460047777565e-08,0.06661664773476576,6.661664792211406e-08,0.019048133223799255,1,50,22,averaged,0.7109781602425503,-1,56.81645300437299,64.96781058090257,-1,-1,1,1,0.32864578973915404,50,-1,6.387299399605147,1,-1,-1,1,0.3099333763679769,0.3032595837651603,-1,0,-1,-1,-1
DUAL2_Maros_Meszaros,0.000434913,0.001042907,0.00147782,solved,1.7181937387498017e-09,0.0008590972370550458,8.590968686368535e-10,8.551818046359723e-08,0.07975798710643339,7.97579868696814e-08,7.743254176045822e-08,0.07474206100340487,7.474206074219089e-08,0.029114688357945298,1,50,22,averaged,0.7109781602425503,-1,56.81645300437299,64.96781058090257,-1,-1,1,1,0.32864578973915404,50,-1,6.387299399605147,1,-1,-1,1,0.3099333763679769,0.3032595837651603,-1,0,-1,-1,-1
DUAL3_Maros_Meszaros,0.000536073,0.001413119,0.001949192,solved,6.146292660025998e-09,0.003073146327327843,3.073146327327843e-09,2.2753850918425693e-07,0.1863409485932421,1.8634094801128622e-07,2.1341679032338412e-07,0.18625226975807765,1.862522698065231e-07,0.08871222025139933,1,50,22,averaged,0.7109781602425503,-1,56.81645300437299,64.96781058090257,-1,-1,1,1,0.32864578973915404,50,-1,6.387299399605147,1,-1,-1,1,0.3099333763679769,0.3032595837651603,-1,0,-1,-1,-1
DUAL4_Maros_Meszaros,0.000231152,0.000655274,0.0008864259999999999,solved,6.173375399307636e-08,0.0251814673216176,3.086687696978443e-08,2.766849389944605e-07,0.1258401995915205,1.2584020011206638e-07,2.111747851030188e-07,0.11484876715977818,1.1484876703901779e-07,0.026767307294611225,1,50,22,averaged,0.7109781602425503,-1,56.81645300437299,64.96781058090257,-1,-1,1,1,0.32864578973915404,50,-1,6.387299399605147,1,-1,-1,1,0.3099333763679769,0.3032595837651603,-1,0,-1,-1,-1
DUALC1_Maros_Meszaros,0.000133671,0.004821472,0.004955143,solved,1.2376726850070172e-08,6.105933326370496e-06,6.1059333263704964e-12,0.2467839169517826,0.07323918960481125,7.323918960119216e-08,0.004323018453931082,0.4184561568789251,4.184561566313179e-07,0.9120542691803674,14,700,22,averaged,0.7109781602425503,-1,56.81645300437299,64.96781058090257,-1,-1,1,1,0.32864578973915404,50,-1,6.387299399605147,1,-1,-1,1,0.3099333763679769,0.3032595837651603,-1,0,-1,-1,-1
DUALC2_Maros_Meszaros,0.000150251,0.001678452,0.001828703,solved,1.6144107354559918e-08,4.659617612078597e-06,7.237087025241632e-12,0.0074792132947999026,0.02835013212192986,2.8350132112447053e-08,-0.001431395862414625,0.3028247325127486,3.0282473187304386e-07,0.3412250873797345,5,275,22,averaged,0.7109781602425503,-1,56.81645300437299,64.96781058090257,-1,-1,1,1,0.32864578973915404,50,-1,6.387299399605147,1,-1,-1,1,0.3099333763679769,0.3032595837651603,-1,0,-1,-1,-1
DUALC5_Maros_Meszaros,0.000143441,0.000622134,0.000765575,solved,3.542607445958433e-08,4.331824910628921e-05,5.894521541625549e-11,3.1717560038309495e-06,0.0017818343204249647,1.7818342791312414e-09,-1.6643495489686244e-05,0.0360979203063562,3.609792007013296e-08,0.479903534693685,1,75,22,averaged,0.7109781602425503,-1,56.81645300437299,64.96781058090257,-1,-1,1,1,0.32864578973915404,50,-1,6.387299399605147,1,-1,-1,1,0.3099333763679769,0.3032595837651603,-1,0,-1,-1,-1
DUALC8_Maros_Meszaros,0.000284161,0.001101248,0.001385409,solved,3.0321538203843975e-08,1.5119273956817295e-05,1.5119273956817284e-11,0.010200111492801164,0.0734677640265086,7.346776286667259e-08,0.006519697276938866,0.19630318046269157,1.963031755766329e-07,0.6501496923560687,1,75,22,averaged,0.7109781602425503,-1,56.81645300437299,64.96781058090257,-1,-1,1,1,0.32864578973915404,50,-1,6.387299399605147,1,-1,-1,1,0.3099333763679769,0.3032595837651603,-1,0,-1,-1,-1
EXDATA_Maros_Meszaros,0.356279568,6.618477192,6.97475676,solved,1.2244061714739018e-05,0.4925857614557952,5.830502112550628e-07,2.648344611141593e-06,0.535763760110258,5.357637708859175e-07,-9.55822998344642e-05,0.39116275811474854,3.9116276898798066e-07,296.21857835532813,23,1150,22,averaged,0.7109781602425503,-1,56.81645300437299,64.96781058090257,-1,-1,1,1,0.32864578973915404,50,-1,6.387299399605147,1,-1,-1,1,0.3099333763679769,0.3032595837651603,-1,0,-1,-1,-1
GENHS28_Maros_Meszaros,9.6321e-05,3.384e-05,0.000130161,solved,1.3897433450027083e-09,0.0006948716042177621,6.948716720185075e-10,3.5902620876271385e-09,0.001457928168657956,1.4579281686579558e-09,6.971083266194e-09,0.0024422686899443716,2.4422686899443715e-09,2.467074609504999e-05,1,50,22,averaged,0.7109781602425503,-1,56.81645300437299,64.96781058090257,-1,-1,1,1,0.32864578973915404,50,-1,6.387299399605147,1,-1,-1,1,0.3099333763679769,0.3032595837651603,-1,0,-1,-1,-1
GOULDQP2_Maros_Meszaros,0.000390163,0.05759185,0.057982013,solved,3.362634615200477e-05,0.9825800928325433,9.82580061421719e-07,3.697312164659926e-10,0.00036969371308401554,3.696937130840155e-10,-3.3617897852826484e-07,0.3360550153716021,3.360550153833613e-07,0.007853672717071181,43,2175,22,averaged,0.7109781602425503,-1,56.81645300437299,64.96781058090257,-1,-1,1,1,0.32864578973915404,50,-1,6.387299399605147,1,-1,-1,1,0.3099333763679769,0.3032595837651603,-1,0,-1,-1,-1
GOULDQP3_Maros_Meszaros,0.000483393,0.001326389,0.001809782,solved,4.022339350484572e-09,9.993128810998864e-05,1.1722179098256522e-10,1.631459897021014e-08,0.00047672166095577166,4.767214250919758e-10,9.870644577492093e-07,1.661019647639594e-05,1.6611091695094623e-11,4.015994034654961e-05,1,50,22,averaged,0.7109781602425503,-1,56.81645300437299,64.96781058090257,-1,-1,1,1,0.32864578973915404,50,-1,6.387299399605147,1,-1,-1,1,0.3099333763679769,0.3032595837651603,-1,0,-1,-1,-1
HS118_Maros_Meszaros,7.1331e-05,0.000490363,0.000561694,solved,1.8258021423633863e-06,0.018077248990159996,1.8077248934290953e-08,5.113051284588721e-08,0.015486586115032267,1.5486586155384447e-08,-1.5084033293533137e-06,0.0022582888142510258,2.258288644046088e-09,0.0017174715342944498,13,675,22,averaged,0.7109781602425503,-1,56.81645300437299,64.96781058090257,-1,-1,1,1,0.32864578973915404,50,-1,6.387299399605147,1,-1,-1,1,0.3099333763679769,0.3032595837651603,-1,0,-1,-1,-1
HS21_Maros_Meszaros,2.179e-05,1.949e-05,4.128e-05,solved,7.621471044541431e-07,0.036292732444186876,3.629273242960786e-08,1.874919494353522e-08,0.01802807232826909,1.8028072325323154e-08,7.012517330706736e-09,0.0064930719562249556,6.493071969074759e-09,0.00021161433342689663,1,75,22,averaged,0.7109781602425503,-1,56.81645300437299,64.96781058090257,-1,-1,1,1,0.32864578973915404,50,-1,6.387299399605147,1,-1,-1,1,0.3099333763679769,0.3032595837651603,-1,0,-1,-1,-1
HS268_Maros_Meszaros,2.13e-05,0.00010191,0.00012321,solved,2.9937461788616806e-14,0.0,9.159740891662462e-16,0.005304829026330345,0.15511649546240905,1.551164954042617e-07,-0.026615756172583622,0.9201016715746005,9.201016711283253e-07,0.0007556359363390517,5,250,22,averaged,0.7109781602425503,-1,56.81645300437299,64.96781058090257,-1,-1,1,1,0.32864578973915404,50,-1,6.387299399605147,1,-1,-1,1,0.3099333763679769,0.3032595837651603,-1,0,-1,-1,-1
HS35MOD_Maros_Meszaros,1.27e-05,1.554e-05,2.824e-05,solved,6.93985105987867e-10,0.00017349627287476554,1.734962764678709e-10,7.3020380852994996e-09,0.000811337564912012,8.113375649120119e-10,4.96574115365242e-09,0.0002758744960243479,2.7587450847373967e-10,3.3983605976722664e-06,1,50,22,averaged,0.7109781602425503,-1,56.81645300437299,64.96781058090257,-1,-1,1,1,0.32864578973915404,50,-1,6.387299399605147,1,-1,-1,1,0.3099333763679769,0.3032595837651603,-1,0,-1,-1,-1
HS35_Maros_Meszaros,1.267e-05,1.4891e-05,2.7561000000000003e-05,solved,8.632117123050005e-11,0.0,2.158029280762501e-11,1.7898321713616383e-11,1.988705496576889e-06,1.9887024126240427e-12,1.770514761034759e-12,9.78726302463712e-08,9.775848373878824e-14,1.857495201659849e-08,1,50,22,averaged,0.7109781602425503,-1,56.81645300437299,64.96781058090257,-1,-1,1,1,0.32864578973915404,50,-1,6.387299399605147,1,-1,-1,1,0.3099333763679769,0.3032595837651603,-1,0,-1,-1,-1
HS51_Maros_Meszaros,2.194e-05,1.965e-05,4.159e-05,solved,6.000127132139516e-09,0.0012000254997511877,1.2000254249878421e-09,2.089465737631865e-08,0.0041789315308863855,4.1789314738175096e-09,2.7803403478299667e-08,0.0021387234224548315,2.1387233423275053e-09,2.5742298984454472e-05,1,50,22,averaged,0.7109781602425503,-1,56.81645300437299,64.96781058090257,-1,-1,1,1,0.32864578973915404,50,-1,6.387299399605147,1,-1,-1,1,0.3099333763679769,0.3032595837651603,-1,0,-1,-1,-1
HS52_Maros_Meszaros,1.534e-05,1.915e-05,3.4490000000000004e-05,solved,7.145616255768474e-12,4.714188947881006e-06,4.714215639479821e-12,3.233602123646081e-11,6.467981705782223e-06,6.467204247292162e-12,6.803184170798909e-11,2.89904475411394e-05,2.8990369665822152e-11,1.1415139456277537e-07,1,50,22,averaged,0.7109781602425503,-1,56.81645300437299,64.96781058090257,-1,-1,1,1,0.32864578973915404,50,-1,6.387299399605147,1,-1,-1,1,0.3099333763679769,0.3032595837651603,-1,0,-1,-1,-1
HS53_Maros_Meszaros,1.489e-05,1.124e-05,2.6130000000000002e-05,solved,3.5527750360094117e-07,0.2010122391617069,2.0101223914038972e-07,4.239780161608801e-06,0.8479560322349756,8.479560323217601e-07,2.8387329139679874e-06,0.589688422726702,5.896884226137225e-07,1.6435726641581e-08,0,25,22,averaged,0.7109781602425503,-1,56.81645300437299,64.96781058090257,-1,-1,1,1,0.32864578973915404,50,-1,6.387299399605147,1,-1,-1,1,0.3099333763679769,0.3032595837651603,-1,0,-1,-1,-1
HS76_Maros_Meszaros,2.066e-05,1.795e-05,3.861e-05,solved,4.0779076613981343e-07,0.05023295660230113,6.79651242758796e-08,3.160869573903304e-07,0.07902173938811874,7.90217393475826e-08,3.0576746839733224e-07,0.037791487279791994,3.779148719022242e-08,1.6720561125648247e-06,1,50,22,averaged,0.7109781602425503,-1,56.81645300437299,64.96781058090257,-1,-1,1,1,0.32864578973915404,50,-1,6.387299399605147,1,-1,-1,1,0.3099333763679769,0.3032595837651603,-1,0,-1,-1,-1
HUES-MOD_Maros_Meszaros,0.004114938,0.57200828,0.576123218,solved,0.0003780454452453341,0.03968613826943297,3.968613826943297e-08,1.8192039246203717e-07,0.06262370853218571,6.262370853218571e-08,-59.775211066007614,0.8582365728146243,8.58236575595934e-07,93.67448585249548,38,1925,22,averaged,0.7109781602425503,-1,56.81645300437299,64.96781058090257,-1,-1,1,1,0.32864578973915404,50,-1,6.387299399605147,1,-1,-1,1,0.3099333763679769,0.3032595837651603,-1,0,-1,-1,-1
HUESTIS_Maros_Meszaros,0.004234638,4.433226539,4.437461176999999,solved,0.00045861539229008486,0.04814415257927794,4.814415256734341e-08,7.415374318367e-05,0.0038924299758352383,3.892429884574505e-09,-695999.6610107423,0.9992980198797115,9.99298017951793e-07,147.89364431780768,296,14825,22,averaged,0.7109781602425503,-1,56.81645300437299,64.96781058090257,-1,-1,1,1,0.32864578973915404,50,-1,6.387299399605147,1,-1,-1,1,0.3099333763679769,0.3032595837651603,-1,0,-1,-1,-1
KSIP_Maros_Meszaros,0.00149177,0.600015474,0.601507244,solved,1.2540294000995544e-06,0.674719852673287,6.74719852673287e-07,1.8687368168457397e-06,0.8573700993833523,8.573700993833522e-07,1.204020365186409e-06,0.727528761342115,7.275287618117115e-07,0.35510261419571504,195,9750,22,averaged,0.7109781602425503,-1,56.81645300437299,64.96781058090257,-1,-1,1,1,0.32864578973915404,50,-1,6.387299399605147,1,-1,-1,1,0.3099333763679769,0.3032595837651603,-1,0,-1,-1,-1
LASER_Maros_Meszaros,0.000786815,0.005744368,0.006531182999999999,solved,2.2744578941745002e-05,0.06395640564522448,6.395640564443875e-08,3.498894667676819e-06,0.004451520625889037,4.451520621809162e-09,-0.5231518447399139,0.10855567552097513,1.085556728154418e-07,0.33947383795015484,2,125,22,averaged,0.7109781602425503,-1,56.81645300437299,64.96781058090257,-1,-1,1,1,0.32864578973915404,50,-1,6.387299399605147,1,-1,-1,1,0.3099333763679769,0.3032595837651603,-1,0,-1,-1,-1
LISWET10_Maros_Meszaros,0.006380162,25.073185065,25.079565227,solved,2.097504565966597e-06,0.9997241628651037,9.997241629386655e-07,1.4045370063029613e-07,0.06688367007252283,6.688367006685626e-08,-0.00022510593143319966,0.04499512841213753,4.499512624736616e-08,0.4855234423447963,1021,51075,22,averaged,0.7109781602425503,-1,56.81645300437299,64.96781058090257,-1,-1,1,1,0.32864578973915404,50,-1,6.387299399605147,1,-1,-1,1,0.3099333763679769,0.3032595837651603,-1,0,-1,-1,-1
LISWET11_Maros_Meszaros,0.008839068,29.521933476,29.530772544,solved,2.0977225869642897e-06,0.999828075047343,9.998280750451255e-07,1.228939945309208e-07,0.05852317932618577,5.852317923107585e-08,-0.0004499473034830771,0.08994447775474657,8.994447431241182e-08,0.510596340925807,1203,60150,22,averaged,0.7109781602425503,-1,56.81645300437299,64.96781058090257,-1,-1,1,1,0.32864578973915404,50,-1,6.387299399605147,1,-1,-1,1,0.3099333763679769,0.3032595837651603,-1,0,-1,-1,-1
LISWET2_Maros_Meszaros,0.008967119,29.036278665,29.045245784000002,solved,1.9952038368312636e-06,0.9999863208243854,9.99986320889095e-07,1.0535879351897216e-07,0.050197147809229445,5.01971478007395e-08,-0.000185762848493509,0.05570125783947216,5.5701257683317734e-08,0.6539827989438615,1182,59100,22,averaged,0.7109781602425503,-1,56.81645300437299,64.96781058090257,-1,-1,1,1,0.32864578973915404,50,-1,6.387299399605147,1,-1,-1,1,0.3099333763679769,0.3032595837651603,-1,0,-1,-1,-1
LISWET3_Maros_Meszaros,0.008856238,28.756399629,28.765255867,solved,1.9948545452703872e-06,0.9998651242808453,9.998651242516925e-07,1.0631848509770799e-07,0.050664038646233825,5.066403864556015e-08,-0.00018413923133331822,0.09199977403257072,9.199977606861971e-08,0.6724593963488245,1169,58475,22,averaged,0.7109781602425503,-1,56.81645300437299,64.96781058090257,-1,-1,1,1,0.32864578973915404,50,-1,6.387299399605147,1,-1,-1,1,0.3099333763679769,0.3032595837651603,-1,0,-1,-1,-1
LISWET4_Maros_Meszaros,0.008938357,28.617239069,28.626177426,solved,1.9948109952071806e-06,0.9998564525192465,9.998564525192439e-07,1.0735258422820711e-07,0.05116657176726356,5.116657176884185e-08,-0.00018336096289120758,0.12822153759315072,1.2822153649865672e-07,0.7204084894710048,1165,58250,22,averaged,0.7109781602425503,-1,56.81645300437299,64.96781058090257,-1,-1,1,1,0.32864578973915404,50,-1,6.387299399605147,1,-1,-1,1,0.3099333763679769,0.3032595837651603,-1,0,-1,-1,-1
