problem name,setup time,solve time,run time,status,primal residual,primal ratio,dual residual,dual ratio,duality gap,duality gap ratio,integral_sum,restart,iterations,task_id,restart_type,alpha,rho_is_vec,adaptive_rho_tolerance_greater,adaptive_rho_tolerance_less,rho_custom_condition,rho_custom_tolerance,adapt_rho_on_restart,custom_average_rest,beta,ini_rest_len,lambd,xi,vector_rho_in_averaged_KKT,halpern_scheme,alpha_adjustment_reflected_halpern,adaptive_rest,restart_necessary,restart_artificial,halpern_step_first_inner_iter,pid_controller,KP,KI,negate_K
HUES-MOD,0.004130457,0.57607414,0.580204597,solved,0.0003780454452453341,0.03968613826943297,1.8192039246203717e-07,0.06262370853218571,-59.775211066007614,0.8582365728146243,0.09433602522571821,38,1925,49,averaged,1.1124760081632394,-1,51.48702290233341,48.354538127045,-1,-1,1,1,0.21810930348719754,100,-1,20.47413437784918,1,-1,-1,1,0.44236877939133323,0.5658156545655658,-1,0,-1,-1,-1
HUESTIS,0.004176638,4.568305586,4.572482224,solved,0.00045861539229008486,0.04814415257927794,7.415374318367e-05,0.0038924299758352383,-695999.6610107423,0.9992980198797115,0.15418082690686222,296,14825,49,averaged,1.1124760081632394,-1,51.48702290233341,48.354538127045,-1,-1,1,1,0.21810930348719754,100,-1,20.47413437784918,1,-1,-1,1,0.44236877939133323,0.5658156545655658,-1,0,-1,-1,-1
KSIP,0.001359268,0.596316472,0.59767574,solved,1.2540294000995544e-06,0.674719852673287,1.8687368168457397e-06,0.8573700993833523,1.204020365186409e-06,0.727528761342115,0.000354797172309141,195,9750,49,averaged,1.1124760081632394,-1,51.48702290233341,48.354538127045,-1,-1,1,1,0.21810930348719754,100,-1,20.47413437784918,1,-1,-1,1,0.44236877939133323,0.5658156545655658,-1,0,-1,-1,-1
LASER,0.000782206,0.005746527,0.006528733,solved,2.2744578941745002e-05,0.06395640564522448,3.498894667676819e-06,0.004451520625889037,-0.5231518447399139,0.10855567552097513,0.00034029563018451466,2,125,49,averaged,1.1124760081632394,-1,51.48702290233341,48.354538127045,-1,-1,1,1,0.21810930348719754,100,-1,20.47413437784918,1,-1,-1,1,0.44236877939133323,0.5658156545655658,-1,0,-1,-1,-1
LISWET1,0.006378451,205.086879615,205.09325806599998,solved,1.997792741090139e-06,0.9999925917202082,3.922410049920037e-07,0.1868615144564694,-0.0042793757887455465,0.8555664367967966,0.0011837992732272866,8380,419025,49,averaged,1.1124760081632394,-1,51.48702290233341,48.354538127045,-1,-1,1,1,0.21810930348719754,100,-1,20.47413437784918,1,-1,-1,1,0.44236877939133323,0.5658156545655658,-1,0,-1,-1,-1
LISWET10,0.008430685,25.098685138,25.107115823,solved,2.097504565966597e-06,0.9997241628651037,1.4045370063029613e-07,0.06688367007252283,-0.00022510593143319966,0.04499512841213753,0.0005087356532492359,1021,51075,49,averaged,1.1124760081632394,-1,51.48702290233341,48.354538127045,-1,-1,1,1,0.21810930348719754,100,-1,20.47413437784918,1,-1,-1,1,0.44236877939133323,0.5658156545655658,-1,0,-1,-1,-1
LISWET11,0.007158586,29.537596072,29.544754658,solved,2.0977225869642897e-06,0.999828075047343,1.228939945309208e-07,0.05852317932618577,-0.0004499473034830771,0.08994447775474657,0.000522513001090944,1203,60150,49,averaged,1.1124760081632394,-1,51.48702290233341,48.354538127045,-1,-1,1,1,0.21810930348719754,100,-1,20.47413437784918,1,-1,-1,1,0.44236877939133323,0.5658156545655658,-1,0,-1,-1,-1
LISWET12,0.008639136,999.992056481,1000.000695617,run time limit reached,1.5838432624930441e-06,0.7549000828436362,9.439653285093738e-08,0.04495094400253843,-0.2652952299671011,53.03545379605268,0.026936431424572933,41121,2056089,49,averaged,1.1124760081632394,-1,51.48702290233341,48.354538127045,-1,-1,1,1,0.21810930348719754,100,-1,20.47413437784918,1,-1,-1,1,0.44236877939133323,0.5658156545655658,-1,0,-1,-1,-1
LISWET2,0.006480101,28.938473770999998,28.944953872,solved,1.9952038368312636e-06,0.9999863208243854,1.0535879351897216e-07,0.050197147809229445,-0.000185762848493509,0.05570125783947216,0.0006106384788799823,1182,59100,49,averaged,1.1124760081632394,-1,51.48702290233341,48.354538127045,-1,-1,1,1,0.21810930348719754,100,-1,20.47413437784918,1,-1,-1,1,0.44236877939133323,0.5658156545655658,-1,0,-1,-1,-1
LISWET3,0.006369361,28.663617004,28.669986365,solved,1.9948545452703872e-06,0.9998651242808453,1.0631848509770799e-07,0.050664038646233825,-0.00018413923133331822,0.09199977403257072,0.0006771837849363185,1169,58475,49,averaged,1.1124760081632394,-1,51.48702290233341,48.354538127045,-1,-1,1,1,0.21810930348719754,100,-1,20.47413437784918,1,-1,-1,1,0.44236877939133323,0.5658156545655658,-1,0,-1,-1,-1
LISWET4,0.006445301,28.519326118,28.525771418999998,solved,1.9948109952071806e-06,0.9998564525192465,1.0735258422820711e-07,0.05116657176726356,-0.00018336096289120758,0.12822153759315072,0.0007268845426124981,1165,58250,49,averaged,1.1124760081632394,-1,51.48702290233341,48.354538127045,-1,-1,1,1,0.21810930348719754,100,-1,20.47413437784918,1,-1,-1,1,0.44236877939133323,0.5658156545655658,-1,0,-1,-1,-1
LISWET5,0.006503102,8.454857389,8.461360491,solved,3.7113744929982503e-06,0.9997482067109552,6.770776279145922e-07,0.17740846381757003,-0.000231205706117762,0.007235726123175041,0.0001363361862488667,344,17225,49,averaged,1.1124760081632394,-1,51.48702290233341,48.354538127045,-1,-1,1,1,0.21810930348719754,100,-1,20.47413437784918,1,-1,-1,1,0.44236877939133323,0.5658156545655658,-1,0,-1,-1,-1
LISWET6,0.006363611,24.113916784,24.120280395,solved,2.097678335085911e-06,0.9998069861580876,1.437815924777782e-07,0.06852485533186946,-0.000188305230466608,0.0435342493050249,0.0005084407879053476,986,49300,49,averaged,1.1124760081632394,-1,51.48702290233341,48.354538127045,-1,-1,1,1,0.21810930348719754,100,-1,20.47413437784918,1,-1,-1,1,0.44236877939133323,0.5658156545655658,-1,0,-1,-1,-1
LISWET7,0.006523382,29.541518064999998,29.548041447,solved,1.9998867853546145e-06,0.9999434670832256,1.0078132609661088e-07,0.047991336192095245,-0.00026639859467516934,0.05326358287525303,0.000618502980574642,1208,60425,49,averaged,1.1124760081632394,-1,51.48702290233341,48.354538127045,-1,-1,1,1,0.21810930348719754,100,-1,20.47413437784918,1,-1,-1,1,0.44236877939133323,0.5658156545655658,-1,0,-1,-1,-1
LISWET8,0.006348091,29.462557878,29.468905968999998,solved,1.999748039826562e-06,0.999874081770385,1.0087419441054277e-07,0.04803555941417816,-0.0004206664402575911,0.08410779625959937,0.0006075480589964869,1206,60300,49,averaged,1.1124760081632394,-1,51.48702290233341,48.354538127045,-1,-1,1,1,0.21810930348719754,100,-1,20.47413437784918,1,-1,-1,1,0.44236877939133323,0.5658156545655658,-1,0,-1,-1,-1
LISWET9,0.006371391,30.959060802,30.965432192999998,solved,1.9999502874006484e-06,0.999945866231358,9.652921908288369e-08,0.04597023509750679,-0.0023864005529673107,0.47713563348641236,0.0006068991396927936,1267,63375,49,averaged,1.1124760081632394,-1,51.48702290233341,48.354538127045,-1,-1,1,1,0.21810930348719754,100,-1,20.47413437784918,1,-1,-1,1,0.44236877939133323,0.5658156545655658,-1,0,-1,-1,-1
